excec memoryUsed freeBlocks rounds avgsize
1.0 51224 71 6387 721
1.0 51240 71 6388 722
1.0 51328 71 6389 723
1.0 51328 70 6390 733
1.0 51280 70 6391 733
1.0 51272 70 6392 732
1.0 51384 70 6393 734
1.0 51424 70 6394 735
1.0 51400 70 6395 734
1.0 51320 71 6396 723
1.0 51368 71 6397 723
1.0 51448 72 6398 715
2.0 51464 72 6399 715
1.0 51536 72 6400 716
1.0 51624 72 6401 717
1.0 51624 72 6402 717
1.0 51640 72 6403 717
1.0 51632 73 6404 707
1.0 51704 73 6405 708
1.0 51808 74 6406 700
1.0 51672 73 6407 708
1.0 51608 74 6408 697
1.0 51648 75 6409 689
1.0 51648 74 6410 698
1.0 51632 74 6411 698
1.0 51616 74 6412 698
1.0 51552 73 6413 706
1.0 51552 73 6414 706
1.0 51512 73 6415 706
1.0 51480 73 6416 705
2.0 51488 73 6417 705
1.0 51504 73 6418 706
1.0 51496 73 6419 705
1.0 51552 74 6420 697
1.0 51552 74 6421 697
1.0 51616 74 6422 698
1.0 51744 75 6423 690
1.0 51752 74 6424 699
1.0 51656 74 6425 698
1.0 51640 74 6426 698
1.0 51632 74 6427 698
1.0 51632 74 6428 698
1.0 51632 74 6429 698
1.0 51704 75 6430 689
1.0 51792 75 6431 691
1.0 51712 75 6432 689
1.0 51736 75 6433 690
0.0 51688 75 6434 689
1.0 51688 75 6435 689
1.0 51600 74 6436 697
1.0 51600 74 6437 697
1.0 51568 74 6438 697
1.0 51568 73 6439 706
1.0 51568 73 6440 706
1.0 51560 74 6441 697
1.0 51560 74 6442 697
1.0 51560 74 6443 697
1.0 51560 74 6444 697
1.0 51544 74 6445 697
1.0 51512 74 6446 696
1.0 51480 73 6447 705
1.0 51520 73 6448 706
1.0 51464 73 6449 705
1.0 51472 73 6450 705
1.0 51392 73 6451 704
1.0 51392 73 6452 704
1.0 51384 73 6453 704
1.0 51448 73 6454 705
1.0 51448 73 6455 705
1.0 51440 73 6456 705
1.0 51448 73 6457 705
1.0 51448 73 6458 705
1.0 51432 73 6459 705
1.0 51432 73 6460 705
1.0 51368 72 6461 713
1.0 51264 72 6462 712
1.0 51360 72 6463 713
1.0 51360 72 6464 713
1.0 51360 72 6465 713
1.0 51368 71 6466 723
1.0 51352 71 6467 723
1.0 51432 72 6468 714
1.0 51424 72 6469 714
1.0 51392 72 6470 714
1.0 51296 72 6471 712
1.0 51288 72 6472 712
1.0 51280 72 6473 712
1.0 51360 72 6474 713
1.0 51392 72 6475 714
1.0 51336 71 6476 723
1.0 51424 71 6477 724
2.0 51392 71 6478 724
1.0 51448 71 6479 725
1.0 51472 71 6480 725
1.0 51472 71 6481 725
1.0 51496 70 6482 736
1.0 51544 69 6483 747
1.0 51616 69 6484 748
1.0 51728 69 6485 750
1.0 51712 70 6486 739
1.0 51712 70 6487 739
1.0 51712 69 6488 749
1.0 51768 69 6489 750
1.0 51744 69 6490 750
1.0 51680 69 6491 749
1.0 51688 69 6492 749
1.0 51608 69 6493 748
1.0 51608 70 6494 737
1.0 51528 70 6495 736
1.0 51448 71 6496 725
1.0 51464 70 6497 735
1.0 51456 70 6498 735
1.0 51456 70 6499 735
1.0 51480 70 6500 735
1.0 51480 70 6501 735
2.0 51472 70 6502 735
1.0 51496 70 6503 736
1.0 51480 70 6504 735
1.0 51480 70 6505 735
1.0 51464 70 6506 735
2.0 51360 71 6507 723
1.0 51360 70 6508 734
1.0 51328 70 6509 733
1.0 51272 70 6510 732
1.0 51280 70 6511 733
2.0 51272 70 6512 732
1.0 51232 69 6513 742
1.0 51144 69 6514 741
1.0 51104 70 6515 730
1.0 51088 71 6516 720
1.0 51080 72 6517 709
1.0 51080 71 6518 719
1.0 51104 70 6519 730
1.0 51040 69 6520 740
1.0 50952 70 6521 728
1.0 51072 70 6522 730
1.0 51072 70 6523 730
1.0 51136 70 6524 731
1.0 51088 70 6525 730
1.0 51016 69 6526 739
1.0 50960 69 6527 739
1.0 50960 69 6528 739
1.0 51064 70 6529 729
1.0 51192 71 6530 721
1.0 51136 70 6531 731
1.0 51080 70 6532 730
1.0 51072 71 6533 719
1.0 51088 71 6534 720
1.0 51032 70 6535 729
1.0 50968 69 6536 739
1.0 50992 69 6537 739
1.0 50960 69 6538 739
1.0 50968 69 6539 739
1.0 50856 70 6540 727
1.0 50848 71 6541 716
1.0 50856 71 6542 716
1.0 50856 71 6543 716
1.0 50800 72 6544 706
1.0 50840 72 6545 706
1.0 50840 71 6546 716
1.0 50744 71 6547 715
1.0 50840 70 6548 726
2.0 50856 69 6549 737
1.0 50864 68 6550 748
1.0 50888 68 6551 748
1.0 50856 67 6552 759
1.0 50944 66 6553 772
1.0 50944 65 6554 784
1.0 51000 66 6555 773
1.0 51040 67 6556 762
1.0 51048 66 6557 773
1.0 51048 66 6558 773
1.0 50968 66 6559 772
1.0 50960 66 6560 772
1.0 50960 66 6561 772
1.0 50912 66 6562 771
1.0 50824 66 6563 770
1.0 50760 66 6564 769
1.0 50760 66 6565 769
1.0 50808 67 6566 758
1.0 50760 68 6567 746
1.0 50768 68 6568 747
1.0 50744 68 6569 746
1.0 50760 68 6570 746
1.0 50672 68 6571 745
1.0 50616 69 6572 734
1.0 50568 69 6573 733
1.0 50536 69 6574 732
1.0 50568 69 6575 733
1.0 50520 68 6576 743
1.0 50584 69 6577 733
1.0 50512 68 6578 743
1.0 50512 68 6579 743
1.0 50608 69 6580 733
1.0 50640 69 6581 734
1.0 50640 69 6582 734
1.0 50688 68 6583 745
1.0 50600 68 6584 744
1.0 50520 68 6585 743
1.0 50520 68 6586 743
1.0 50472 67 6587 753
1.0 50368 68 6588 741
1.0 50392 68 6589 741
1.0 50488 68 6590 742
1.0 50488 67 6591 754
1.0 50584 66 6592 766
1.0 50472 66 6593 765
1.0 50504 65 6594 777
1.0 50560 64 6595 790
1.0 50592 64 6596 790
0.0 50624 64 6597 791
1.0 50520 64 6598 789
1.0 50432 64 6599 788
1.0 50520 64 6600 789
1.0 50536 64 6601 790
1.0 50608 64 6602 791
1.0 50576 64 6603 790
1.0 50504 64 6604 789
1.0 50416 64 6605 788
1.0 50464 64 6606 788
1.0 50512 64 6607 789
1.0 50600 64 6608 791
1.0 50608 64 6609 791
1.0 50624 64 6610 791
1.0 50576 64 6611 790
1.0 50528 64 6612 790
1.0 50624 63 6613 804
1.0 50608 62 6614 816
1.0 50576 62 6615 816
1.0 50616 62 6616 816
1.0 50688 63 6617 805
1.0 50760 64 6618 793
1.0 50728 63 6619 805
1.0 50728 63 6620 805
1.0 50680 63 6621 804
1.0 50616 64 6622 791
1.0 50648 65 6623 779
1.0 50688 64 6624 792
2.0 50616 63 6625 803
1.0 50512 63 6626 802
1.0 50496 63 6627 802
1.0 50568 64 6628 790
1.0 50704 65 6629 780
1.0 50768 66 6630 769
1.0 50728 66 6631 769
1.0 50728 65 6632 780
1.0 50728 64 6633 793
1.0 50712 65 6634 780
1.0 50680 65 6635 780
1.0 50576 66 6636 766
1.0 50624 66 6637 767
1.0 50624 66 6638 767
1.0 50624 66 6639 767
1.0 50640 66 6640 767
1.0 50712 66 6641 768
1.0 50752 65 6642 781
1.0 50704 65 6643 780
1.0 50672 64 6644 792
1.0 50784 64 6645 794
1.0 50824 64 6646 794
1.0 50752 65 6647 781
1.0 50736 65 6648 781
1.0 50640 65 6649 779
1.0 50680 66 6650 768
1.0 50744 66 6651 769
1.0 50744 65 6652 781
1.0 50840 65 6653 782
1.0 50888 65 6654 783
1.0 50848 65 6655 782
1.0 50736 65 6656 781
1.0 50672 66 6657 768
1.0 50768 66 6658 769
1.0 50768 66 6659 769
1.0 50808 67 6660 758
1.0 50848 66 6661 770
1.0 50848 66 6662 770
1.0 50848 67 6663 759
1.0 50720 68 6664 746
1.0 50704 68 6665 746
1.0 50664 68 6666 745
1.0 50680 68 6667 745
1.0 50608 69 6668 733
0.0 50600 68 6669 744
1.0 50528 67 6670 754
1.0 50592 68 6671 744
1.0 50528 69 6672 732
1.0 50536 69 6673 732
1.0 50536 70 6674 722
1.0 50536 70 6675 722
1.0 50528 70 6676 722
1.0 50544 70 6677 722
1.0 50456 70 6678 721
1.0 50488 70 6679 721
2.0 50488 69 6680 732
1.0 50488 69 6681 732
1.0 50560 69 6682 733
1.0 50600 70 6683 723
1.0 50704 69 6684 735
1.0 50704 69 6685 735
1.0 50672 70 6686 724
1.0 50696 69 6687 735
1.0 50640 69 6688 734
1.0 50680 68 6689 745
1.0 50608 69 6690 733
1.0 50592 70 6691 723
1.0 50560 69 6692 733
1.0 50488 68 6693 742
1.0 50488 68 6694 742
1.0 50448 67 6695 753
1.0 50432 67 6696 753
1.0 50432 67 6697 753
1.0 50456 67 6698 753
1.0 50448 66 6699 764
0.0 50448 65 6700 776
1.0 50328 65 6701 774
1.0 50288 65 6702 774
1.0 50240 64 6703 785
1.0 50240 64 6704 785
1.0 50336 65 6705 774
1.0 50336 65 6706 774
1.0 50336 65 6707 774
1.0 50368 64 6708 787
1.0 50360 64 6709 787
1.0 50480 64 6710 789
1.0 50472 64 6711 789
1.0 50472 65 6712 776
1.0 50472 65 6713 776
0.0 50520 65 6714 777
1.0 50520 65 6715 777
1.0 50528 65 6716 777
1.0 50560 64 6717 790
1.0 50560 63 6718 803
1.0 50560 63 6719 803
1.0 50536 64 6720 790
1.0 50408 64 6721 788
1.0 50400 64 6722 788
1.0 50400 64 6723 788
1.0 50416 64 6724 788
1.0 50328 64 6725 786
1.0 50312 64 6726 786
1.0 50304 65 6727 774
1.0 50304 65 6728 774
1.0 50368 65 6729 775
1.0 50400 66 6730 764
1.0 50400 65 6731 775
1.0 50384 65 6732 775
1.0 50384 65 6733 775
1.0 50384 65 6734 775
1.0 50384 65 6735 775
0.0 50400 65 6736 775
1.0 50448 65 6737 776
2.0 50424 64 6738 788
1.0 50480 63 6739 801
1.0 50464 63 6740 801
2.0 50520 64 6741 789
1.0 50496 64 6742 789
1.0 50480 65 6743 777
1.0 50592 66 6744 767
1.0 50472 66 6745 765
1.0 50464 65 6746 776
1.0 50328 66 6747 763
1.0 50416 65 6748 776
1.0 50488 66 6749 765
0.0 50464 67 6750 753
1.0 50456 67 6751 753
1.0 50344 67 6752 751
1.0 50216 67 6753 749
1.0 50096 67 6754 748
1.0 50152 67 6755 749
1.0 50040 66 6756 758
1.0 50040 65 6757 770
1.0 50040 64 6758 782
1.0 50184 65 6759 772
1.0 50152 64 6760 784
1.0 50104 65 6761 771
1.0 50000 66 6762 758
1.0 50048 66 6763 758
1.0 50096 65 6764 771
1.0 49968 64 6765 781
1.0 50064 65 6766 770
1.0 50056 65 6767 770
1.0 50032 65 6768 770
1.0 50080 65 6769 770
1.0 49960 64 6770 781
1.0 49936 65 6771 768
1.0 49888 66 6772 756
1.0 49960 67 6773 746
1.0 49928 67 6774 745
1.0 49928 67 6775 745
1.0 49904 67 6776 745
1.0 49904 67 6777 745
1.0 49912 67 6778 745
1.0 49848 67 6779 744
1.0 49848 67 6780 744
1.0 49864 66 6781 756
1.0 49840 67 6782 744
1.0 49904 66 6783 756
1.0 49912 66 6784 756
1.0 49952 66 6785 757
2.0 49960 65 6786 769
1.0 49960 65 6787 769
2.0 50024 65 6788 770
1.0 49952 64 6789 780
1.0 50048 63 6790 794
1.0 50032 63 6791 794
1.0 50040 63 6792 794
1.0 50008 64 6793 781
1.0 49920 64 6794 780
1.0 49960 64 6795 781
2.0 49856 64 6796 779
1.0 49872 63 6797 792
1.0 49872 64 6798 779
1.0 49880 64 6799 779
1.0 49912 65 6800 768
1.0 49880 65 6801 767
1.0 49880 66 6802 756
1.0 49880 66 6803 756
1.0 49880 66 6804 756
1.0 49872 66 6805 756
1.0 49872 66 6806 756
1.0 49872 66 6807 756
1.0 49976 66 6808 757
1.0 50024 66 6809 758
1.0 50000 65 6810 769
1.0 50000 65 6811 769
1.0 50008 65 6812 769
1.0 50048 66 6813 758
1.0 50032 66 6814 758
1.0 50128 67 6815 748
1.0 50192 66 6816 760
1.0 50232 65 6817 773
1.0 50288 65 6818 774
1.0 50264 64 6819 785
1.0 50360 63 6820 799
1.0 50368 63 6821 799
1.0 50368 63 6822 799
1.0 50488 64 6823 789
1.0 50448 63 6824 801
1.0 50512 63 6825 802
1.0 50448 63 6826 801
1.0 50520 63 6827 802
1.0 50616 62 6828 816
1.0 50616 62 6829 816
2.0 50608 62 6830 816
1.0 50576 62 6831 816
1.0 50568 62 6832 816
1.0 50536 62 6833 815
1.0 50680 63 6834 804
1.0 50824 63 6835 807
1.0 50872 64 6836 795
1.0 50880 64 6837 795
1.0 50856 64 6838 795
1.0 50840 64 6839 794
1.0 50920 65 6840 783
1.0 50920 65 6841 783
1.0 50888 64 6842 795
1.0 50896 64 6843 795
1.0 50824 65 6844 782
1.0 50880 66 6845 771
1.0 50864 65 6846 783
1.0 50856 66 6847 771
1.0 50848 66 6848 770
1.0 50848 66 6849 770
1.0 50840 65 6850 782
1.0 50840 65 6851 782
1.0 50824 64 6852 794
1.0 50864 64 6853 795
1.0 50840 64 6854 794
1.0 50888 64 6855 795
1.0 50872 65 6856 783
1.0 50944 64 6857 796
1.0 50944 64 6858 796
1.0 50920 63 6859 808
1.0 50912 63 6860 808
1.0 50904 63 6861 808
0.0 51024 64 6862 797
1.0 51064 65 6863 786
1.0 51072 65 6864 786
1.0 51096 65 6865 786
1.0 51168 65 6866 787
1.0 51152 66 6867 775
1.0 51264 66 6868 777
1.0 51200 65 6869 788
1.0 51328 65 6870 790
1.0 51296 65 6871 789
1.0 51296 64 6872 802
1.0 51256 64 6873 801
1.0 51280 64 6874 801
2.0 51280 64 6875 801
1.0 51280 64 6876 801
1.0 51240 65 6877 788
1.0 51272 65 6878 789
1.0 51256 65 6879 789
1.0 51320 66 6880 778
1.0 51328 66 6881 778
1.0 51304 66 6882 777
1.0 51296 66 6883 777
1.0 51168 65 6884 787
1.0 51056 65 6885 785
1.0 51168 65 6886 787
1.0 51072 64 6887 798
1.0 51064 64 6888 798
1.0 51064 64 6889 798
2.0 51064 64 6890 798
2.0 51064 64 6891 798
1.0 51040 64 6892 798
1.0 51040 64 6893 798
1.0 51040 65 6894 785
1.0 51040 65 6895 785
1.0 51016 66 6896 773
1.0 51016 67 6897 761
1.0 51064 68 6898 751
1.0 51064 68 6899 751
1.0 51104 69 6900 741
1.0 51176 68 6901 753
1.0 51176 68 6902 753
1.0 51104 67 6903 763
1.0 51056 66 6904 774
1.0 51016 66 6905 773
1.0 51000 67 6906 761
1.0 51064 67 6907 762
1.0 51160 67 6908 764
1.0 51160 68 6909 752
1.0 51112 68 6910 752
1.0 51016 69 6911 739
1.0 51040 69 6912 740
1.0 51168 69 6913 742
1.0 51120 69 6914 741
1.0 51120 69 6915 741
1.0 51128 69 6916 741
1.0 51168 69 6917 742
1.0 51088 69 6918 740
1.0 51088 69 6919 740
1.0 51024 68 6920 750
1.0 50952 68 6921 749
1.0 51008 68 6922 750
1.0 50928 68 6923 749
1.0 51032 68 6924 750
1.0 51016 68 6925 750
1.0 51056 69 6926 740
1.0 51040 69 6927 740
1.0 51040 69 6928 740
1.0 50960 70 6929 728
1.0 50952 69 6930 738
1.0 50920 69 6931 738
1.0 50960 69 6932 739
1.0 51096 69 6933 741
1.0 51168 69 6934 742
1.0 51168 69 6935 742
1.0 51216 69 6936 742
1.0 51216 69 6937 742
1.0 51176 68 6938 753
1.0 51256 68 6939 754
1.0 51280 68 6940 754
1.0 51320 68 6941 755
1.0 51336 68 6942 755
1.0 51336 69 6943 744
1.0 51448 69 6944 746
1.0 51496 70 6945 736
1.0 51472 70 6946 735
1.0 51544 70 6947 736
1.0 51584 71 6948 727
1.0 51520 71 6949 726
1.0 51592 71 6950 727
1.0 51576 71 6951 726
1.0 51416 70 6952 735
1.0 51432 70 6953 735
1.0 51456 70 6954 735
1.0 51416 71 6955 724
1.0 51376 70 6956 734
1.0 51448 71 6957 725
1.0 51416 71 6958 724
1.0 51408 72 6959 714
1.0 51408 73 6960 704
1.0 51448 73 6961 705
1.0 51448 73 6962 705
2.0 51544 73 6963 706
1.0 51544 73 6964 706
2.0 51512 73 6965 706
1.0 51544 74 6966 697
1.0 51448 75 6967 686
1.0 51320 75 6968 684
1.0 51232 74 6969 692
1.0 51240 73 6970 702
1.0 51248 72 6971 712
1.0 51272 71 6972 722
1.0 51272 71 6973 722
1.0 51296 71 6974 722
1.0 51328 71 6975 723
1.0 51424 71 6976 724
1.0 51472 70 6977 735
1.0 51472 70 6978 735
1.0 51448 70 6979 735
1.0 51376 70 6980 734
1.0 51488 70 6981 736
1.0 51528 69 6982 747
1.0 51432 69 6983 745
1.0 51432 68 6984 756
1.0 51480 67 6985 768
1.0 51416 67 6986 767
1.0 51416 67 6987 767
1.0 51456 67 6988 768
1.0 51544 67 6989 769
1.0 51552 67 6990 769
1.0 51456 66 6991 780
1.0 51448 67 6992 768
1.0 51488 67 6993 768
1.0 51504 67 6994 769
1.0 51448 67 6995 768
1.0 51480 68 6996 757
1.0 51576 69 6997 747
1.0 51576 69 6998 747
1.0 51528 68 6999 758
1.0 51448 68 7000 757
1.0 51496 68 7001 757
1.0 51384 67 7002 767
1.0 51416 66 7003 779
1.0 51400 66 7004 779
1.0 51520 66 7005 781
1.0 51512 66 7006 780
1.0 51576 67 7007 770
1.0 51544 68 7008 758
1.0 51480 68 7009 757
0.0 51512 68 7010 758
1.0 51576 68 7011 758
1.0 51544 68 7012 758
1.0 51536 67 7013 769
1.0 51576 67 7014 770
1.0 51568 66 7015 781
1.0 51568 65 7016 793
1.0 51568 65 7017 793
1.0 51656 66 7018 783
1.0 51656 65 7019 795
1.0 51656 65 7020 795
1.0 51656 66 7021 783
1.0 51664 66 7022 783
1.0 51712 65 7023 796
1.0 51600 65 7024 794
1.0 51608 65 7025 794
1.0 51720 66 7026 784
0.0 51720 66 7027 784
1.0 51712 66 7028 784
1.0 51720 65 7029 796
1.0 51720 64 7030 808
1.0 51720 65 7031 796
1.0 51712 64 7032 808
1.0 51664 65 7033 795
1.0 51552 65 7034 793
1.0 51416 65 7035 791
1.0 51408 66 7036 779
1.0 51376 65 7037 790
1.0 51376 66 7038 778
1.0 51480 67 7039 768
1.0 51528 67 7040 769
1.0 51424 68 7041 756
1.0 51496 68 7042 757
1.0 51496 68 7043 757
1.0 51552 69 7044 747
1.0 51672 69 7045 749
1.0 51664 70 7046 738
0.0 51624 71 7047 727
1.0 51704 71 7048 728
1.0 51624 71 7049 727
1.0 51600 72 7050 717
2.0 51672 73 7051 708
1.0 51688 72 7052 718
1.0 51688 72 7053 718
1.0 51656 72 7054 717
1.0 51576 71 7055 726
1.0 51656 70 7056 738
1.0 51624 70 7057 737
1.0 51624 70 7058 737
2.0 51624 69 7059 748
1.0 51600 69 7060 748
1.0 51720 69 7061 750
1.0 51592 69 7062 748
1.0 51520 68 7063 758
1.0 51520 68 7064 758
1.0 51528 68 7065 758
1.0 51640 68 7066 759
0.0 51512 68 7067 758
1.0 51584 68 7068 759
1.0 51720 69 7069 750
1.0 51608 69 7070 748
1.0 51496 70 7071 736
1.0 51488 70 7072 736
1.0 51528 71 7073 726
1.0 51584 70 7074 737
1.0 51616 70 7075 737
1.0 51624 70 7076 737
1.0 51648 69 7077 749
1.0 51648 69 7078 749
1.0 51672 68 7079 760
1.0 51576 68 7080 758
1.0 51560 68 7081 758
1.0 51504 67 7082 769
1.0 51464 67 7083 768
1.0 51456 67 7084 768
1.0 51416 66 7085 779
1.0 51344 65 7086 790
1.0 51304 65 7087 789
1.0 51224 64 7088 800
1.0 51104 65 7089 786
1.0 51088 66 7090 774
1.0 51088 66 7091 774
1.0 51080 66 7092 774
1.0 51056 67 7093 762
1.0 51056 67 7094 762
1.0 51080 66 7095 774
1.0 50944 66 7096 772
1.0 50936 67 7097 760
1.0 50928 68 7098 749
1.0 50936 68 7099 749
1.0 50952 68 7100 749
1.0 51000 69 7101 739
1.0 50952 68 7102 749
1.0 50968 68 7103 750
1.0 50960 69 7104 739
1.0 50960 69 7105 739
1.0 50936 69 7106 738
1.0 50936 69 7107 738
1.0 50864 69 7108 737
1.0 50824 68 7109 747
1.0 50792 68 7110 747
1.0 50848 67 7111 759
1.0 50800 67 7112 758
1.0 50784 67 7113 758
1.0 50784 66 7114 769
1.0 50784 66 7115 769
1.0 50688 66 7116 768
1.0 50752 65 7117 781
1.0 50744 65 7118 781
1.0 50704 65 7119 780
1.0 50704 65 7120 780
1.0 50728 65 7121 780
1.0 50672 65 7122 780
1.0 50688 65 7123 780
1.0 50640 65 7124 779
1.0 50688 65 7125 780
0.0 50736 65 7126 781
1.0 50632 66 7127 767
1.0 50696 66 7128 768
1.0 50696 66 7129 768
1.0 50688 67 7130 757
1.0 50664 67 7131 756
1.0 50792 67 7132 758
1.0 50776 67 7133 758
1.0 50776 67 7134 758
1.0 50776 67 7135 758
2.0 50808 67 7136 758
1.0 50808 67 7137 758
1.0 50928 67 7138 760
1.0 50888 67 7139 760
1.0 50912 67 7140 760
1.0 50912 67 7141 760
1.0 50896 68 7142 748
1.0 50904 68 7143 749
1.0 50904 68 7144 749
1.0 50944 68 7145 749
1.0 50912 67 7146 760
1.0 50848 66 7147 770
1.0 50936 66 7148 772
1.0 50808 67 7149 758
1.0 50808 67 7150 758
1.0 50688 67 7151 757
1.0 50680 68 7152 745
1.0 50696 68 7153 746
1.0 50720 68 7154 746
1.0 50792 68 7155 747
1.0 50744 68 7156 746
1.0 50744 68 7157 746
1.0 50720 68 7158 746
1.0 50792 68 7159 747
1.0 50888 68 7160 748
1.0 51000 68 7161 750
1.0 51112 69 7162 741
1.0 50992 68 7163 750
2.0 51016 67 7164 761
1.0 51024 67 7165 762
1.0 50944 67 7166 760
1.0 50928 67 7167 760
1.0 50992 67 7168 761
2.0 51032 67 7169 762
1.0 51008 68 7170 750
2.0 51000 67 7171 761
1.0 51032 68 7172 750
1.0 50992 67 7173 761
1.0 51096 67 7174 763
1.0 51096 67 7175 763
1.0 51104 67 7176 763
1.0 51104 67 7177 763
1.0 51072 67 7178 762
1.0 51080 67 7179 762
1.0 51072 67 7180 762
1.0 51104 67 7181 763
1.0 51104 67 7182 763
1.0 51104 67 7183 763
1.0 51032 67 7184 762
1.0 51072 67 7185 762
1.0 51072 67 7186 762
1.0 51104 67 7187 763
1.0 51136 66 7188 775
1.0 51216 67 7189 764
1.0 51288 67 7190 765
1.0 51424 67 7191 768
1.0 51424 67 7192 768
1.0 51480 67 7193 768
1.0 51440 67 7194 768
1.0 51528 67 7195 769
1.0 51528 67 7196 769
1.0 51528 67 7197 769
1.0 51472 67 7198 768
1.0 51456 67 7199 768
1.0 51448 67 7200 768
1.0 51384 67 7201 767
1.0 51432 68 7202 756
1.0 51456 68 7203 757
1.0 51376 68 7204 756
1.0 51360 67 7205 767
1.0 51264 67 7206 765
1.0 51312 67 7207 766
1.0 51240 67 7208 765
1.0 51272 66 7209 777
1.0 51368 66 7210 778
1.0 51368 66 7211 778
1.0 51408 66 7212 779
1.0 51416 65 7213 791
1.0 51416 65 7214 791
1.0 51360 66 7215 778
1.0 51424 65 7216 791
1.0 51360 64 7217 802
1.0 51336 64 7218 802
1.0 51336 64 7219 802
1.0 51264 64 7220 801
1.0 51280 63 7221 814
1.0 51280 63 7222 814
2.0 51400 64 7223 803
1.0 51400 64 7224 803
1.0 51312 64 7225 802
1.0 51312 64 7226 802
1.0 51360 64 7227 802
1.0 51360 64 7228 802
2.0 51440 65 7229 791
1.0 51392 65 7230 791
1.0 51312 65 7231 789
1.0 51288 65 7232 789
2.0 51224 64 7233 800
1.0 51328 64 7234 802
1.0 51216 65 7235 788
1.0 51224 65 7236 788
1.0 51272 65 7237 789
1.0 51272 65 7238 789
1.0 51272 65 7239 789
1.0 51352 65 7240 790
1.0 51352 65 7241 790
1.0 51224 65 7242 788
1.0 51320 65 7243 790
1.0 51320 66 7244 778
1.0 51344 65 7245 790
1.0 51376 66 7246 778
1.0 51360 65 7247 790
1.0 51352 65 7248 790
1.0 51352 65 7249 790
1.0 51304 64 7250 802
1.0 51240 64 7251 801
1.0 51136 64 7252 799
1.0 51128 64 7253 799
1.0 51128 64 7254 799
1.0 51024 65 7255 785
1.0 51016 64 7256 797
1.0 50944 64 7257 796
1.0 51000 64 7258 797
1.0 51000 65 7259 785
1.0 51080 65 7260 786
1.0 50992 65 7261 784
1.0 50936 64 7262 796
1.0 50880 65 7263 783
1.0 50856 65 7264 782
1.0 50784 65 7265 781
1.0 50792 65 7266 781
0.0 50920 66 7267 772
1.0 50920 66 7268 772
1.0 50896 66 7269 771
1.0 50936 66 7270 772
1.0 50976 67 7271 761
1.0 51048 66 7272 773
1.0 50984 65 7273 784
1.0 50960 65 7274 784
1.0 50960 66 7275 772
1.0 51040 66 7276 773
1.0 51088 66 7277 774
1.0 50960 66 7278 772
1.0 50976 66 7279 772
1.0 50960 66 7280 772
1.0 50960 66 7281 772
1.0 50944 66 7282 772
1.0 50968 66 7283 772
1.0 50944 66 7284 772
1.0 50944 66 7285 772
1.0 50896 66 7286 771
1.0 50896 66 7287 771
1.0 50976 66 7288 772
1.0 50976 65 7289 784
1.0 50976 65 7290 784
1.0 50992 65 7291 784
1.0 50968 65 7292 784
1.0 50992 65 7293 784
1.0 50896 65 7294 783
1.0 50904 65 7295 783
1.0 50896 65 7296 783
1.0 50944 66 7297 772
1.0 50984 66 7298 772
1.0 50864 66 7299 771
1.0 50752 65 7300 781
1.0 50776 65 7301 781
1.0 50784 64 7302 794
1.0 50720 64 7303 792
1.0 50624 64 7304 791
1.0 50712 64 7305 792
1.0 50632 63 7306 804
1.0 50608 63 7307 803
1.0 50568 63 7308 803
1.0 50600 64 7309 791
1.0 50584 65 7310 778
1.0 50696 65 7311 780
1.0 50792 65 7312 781
1.0 50792 65 7313 781
1.0 50792 65 7314 781
1.0 50752 64 7315 793
1.0 50824 64 7316 794
1.0 50832 64 7317 794
1.0 50848 64 7318 794
1.0 50800 64 7319 794
1.0 50792 63 7320 806
1.0 50776 63 7321 806
1.0 50816 64 7322 794
1.0 50768 64 7323 793
0.0 50704 64 7324 792
1.0 50672 64 7325 792
1.0 50600 63 7326 803
1.0 50600 63 7327 803
1.0 50632 64 7328 791
1.0 50664 64 7329 792
1.0 50664 64 7330 792
1.0 50712 64 7331 792
1.0 50752 64 7332 793
1.0 50720 64 7333 792
1.0 50680 65 7334 780
1.0 50600 65 7335 778
1.0 50512 65 7336 777
1.0 50504 64 7337 789
1.0 50480 63 7338 801
1.0 50520 63 7339 802
1.0 50488 63 7340 801
1.0 50488 63 7341 801
1.0 50512 62 7342 815
1.0 50512 62 7343 815
1.0 50520 62 7344 815
1.0 50528 62 7345 815
1.0 50480 62 7346 814
1.0 50480 63 7347 801
1.0 50528 63 7348 802
1.0 50528 63 7349 802
2.0 50640 63 7350 804
0.0 50648 63 7351 804
1.0 50640 62 7352 817
1.0 50624 62 7353 817
1.0 50704 62 7354 818
1.0 50784 63 7355 806
1.0 50736 63 7356 805
1.0 50776 64 7357 793
1.0 50792 63 7358 806
1.0 50928 64 7359 796
1.0 50984 64 7360 797
1.0 50984 64 7361 797
2.0 50952 64 7362 796
1.0 50936 64 7363 796
1.0 50984 64 7364 797
1.0 51024 64 7365 797
0.0 51048 64 7366 798
1.0 51080 64 7367 798
1.0 51032 63 7368 810
1.0 51128 63 7369 812
1.0 51200 63 7370 813
1.0 51136 64 7371 799
1.0 51136 64 7372 799
1.0 51112 65 7373 786
1.0 51200 66 7374 776
1.0 51232 66 7375 776
1.0 51256 66 7376 777
1.0 51288 66 7377 777
1.0 51288 66 7378 777
1.0 51304 66 7379 777
1.0 51272 66 7380 777
1.0 51272 66 7381 777
1.0 51192 65 7382 788
1.0 51144 64 7383 799
1.0 51040 64 7384 798
