excec memoryUsed freeBlocks rounds avgsize
5.0 53376 64 1071 834
4.0 53360 64 1072 834
5.0 53480 64 1073 836
4.0 53480 64 1074 836
3.0 53600 64 1075 838
5.0 53728 64 1076 840
5.0 53736 64 1077 840
4.0 53728 64 1078 840
5.0 53688 64 1079 839
6.0 53720 63 1080 853
4.0 53800 63 1081 854
5.0 53824 63 1082 854
4.0 53880 62 1083 869
4.0 53792 62 1084 868
5.0 53816 63 1085 854
4.0 53776 63 1086 854
4.0 53776 62 1087 867
5.0 53888 62 1088 869
5.0 53864 62 1089 869
4.0 53856 62 1090 869
4.0 53888 63 1091 855
4.0 53896 62 1092 869
4.0 53896 63 1093 855
4.0 53904 63 1094 856
4.0 53984 64 1096 844
4.0 53872 63 1097 855
4.0 53904 62 1098 869
4.0 53880 62 1099 869
5.0 53872 63 1100 855
4.0 53872 63 1101 855
5.0 53872 63 1102 855
4.0 53840 64 1103 841
4.0 53840 64 1104 841
5.0 53832 64 1105 841
4.0 53832 64 1106 841
5.0 53832 64 1107 841
5.0 53848 64 1108 841
5.0 53736 65 1109 827
4.0 53704 65 1110 826
4.0 53720 65 1111 826
4.0 53696 64 1112 839
4.0 53688 64 1113 839
5.0 53680 65 1114 826
4.0 53760 65 1115 827
6.0 53816 65 1116 828
4.0 53784 65 1117 827
4.0 53768 65 1118 827
4.0 53832 66 1119 816
4.0 53832 67 1120 803
3.0 53824 68 1121 792
4.0 53824 68 1122 792
3.0 53776 68 1123 791
4.0 53808 68 1124 791
4.0 53792 68 1125 791
4.0 53880 68 1126 792
3.0 53880 69 1127 781
3.0 53944 68 1128 793
4.0 53816 67 1129 803
4.0 53688 66 1130 813
4.0 53624 66 1131 812
3.0 53632 66 1132 813
3.0 53640 66 1133 813
4.0 53584 66 1134 812
4.0 53504 66 1135 811
4.0 53504 66 1136 811
4.0 53608 66 1137 812
3.0 53656 67 1138 801
3.0 53712 68 1139 790
3.0 53784 67 1140 803
4.0 53880 66 1141 816
4.0 53912 65 1142 829
4.0 53888 66 1143 816
3.0 53896 66 1144 817
3.0 53984 66 1145 818
4.0 53888 66 1146 816
3.0 53840 65 1147 828
3.0 53896 65 1148 829
4.0 53896 65 1149 829
4.0 53896 65 1150 829
4.0 53920 66 1151 817
3.0 53912 66 1152 817
4.0 53928 65 1153 830
4.0 53912 64 1154 842
3.0 53912 64 1155 842
4.0 53888 65 1156 829
4.0 53904 65 1157 829
5.0 53856 65 1158 829
4.0 53760 65 1159 827
4.0 53880 65 1160 829
5.0 54000 64 1161 844
5.0 54000 64 1162 844
4.0 53952 64 1163 843
4.0 53960 63 1164 857
4.0 53952 63 1165 856
4.0 54016 64 1166 844
5.0 53992 65 1167 831
5.0 54024 64 1168 844
4.0 54032 64 1169 844
4.0 54056 65 1170 832
5.0 54144 65 1171 833
4.0 54088 65 1172 832
5.0 54056 64 1173 845
4.0 54184 64 1174 847
4.0 54232 63 1175 861
4.0 54192 62 1176 874
5.0 54192 62 1177 874
4.0 54184 61 1179 888
4.0 54240 60 1180 904
4.0 54304 60 1181 905
4.0 54248 60 1182 904
6.0 54232 60 1183 904
4.0 54168 60 1184 903
5.0 54200 60 1185 903
5.0 54128 60 1186 902
4.0 54136 60 1187 902
6.0 54160 60 1188 903
4.0 54144 60 1189 902
4.0 54264 60 1190 904
4.0 54272 60 1191 905
6.0 54288 59 1192 920
4.0 54368 59 1193 921
4.0 54320 58 1194 937
4.0 54296 59 1195 920
4.0 54232 59 1196 919
3.0 54232 59 1197 919
4.0 54320 59 1198 921
3.0 54336 59 1199 921
4.0 54320 59 1200 921
4.0 54288 59 1201 920
4.0 54184 58 1202 934
4.0 54176 59 1203 918
4.0 54112 59 1204 917
4.0 53992 59 1205 915
4.0 54048 59 1206 916
4.0 54032 59 1207 916
3.0 54008 59 1208 915
8.0 53992 58 1209 931
5.0 54096 58 1210 933
6.0 54088 58 1211 933
5.0 54104 58 1212 933
4.0 54136 58 1213 933
4.0 54056 57 1214 948
4.0 54016 57 1215 948
5.0 53944 57 1216 946
4.0 54024 58 1217 931
5.0 53960 57 1218 947
5.0 53936 58 1219 930
4.0 53976 59 1220 915
5.0 54016 60 1221 900
4.0 53912 60 1222 899
6.0 53912 61 1223 884
4.0 53928 61 1224 884
6.0 53920 61 1225 884
6.0 53920 61 1226 884
7.0 53920 61 1227 884
8.0 53944 60 1228 899
4.0 53816 61 1229 882
6.0 53840 62 1230 868
5.0 53840 62 1231 868
4.0 53880 62 1232 869
4.0 53880 62 1233 869
5.0 53840 62 1234 868
5.0 53856 62 1235 869
7.0 53840 61 1236 883
6.0 53744 61 1237 881
5.0 53712 61 1238 881
5.0 53824 61 1240 882
5.0 53760 62 1241 867
3.0 53648 62 1242 865
3.0 53536 61 1243 878
3.0 53616 61 1244 879
3.0 53600 61 1245 879
4.0 53648 62 1246 865
3.0 53640 62 1247 865
3.0 53664 62 1248 866
4.0 53664 62 1249 866
5.0 53600 61 1250 879
5.0 53536 60 1251 892
6.0 53560 59 1252 908
7.0 53560 58 1253 923
7.0 53480 58 1255 922
7.0 53488 58 1256 922
5.0 53360 57 1257 936
5.0 53376 57 1258 936
7.0 53280 57 1259 935
5.0 53272 57 1260 935
4.0 53240 56 1261 951
5.0 53232 56 1262 951
5.0 53184 55 1263 967
4.0 53192 55 1264 967
5.0 53192 56 1265 950
6.0 53112 57 1266 932
5.0 53080 57 1267 931
5.0 53056 57 1268 931
5.0 53144 58 1269 916
5.0 53184 58 1270 917
4.0 53160 59 1271 901
4.0 53184 60 1272 886
5.0 53200 60 1273 887
5.0 53200 61 1274 872
5.0 53296 61 1275 874
3.0 53312 61 1276 874
3.0 53232 61 1277 873
3.0 53200 61 1278 872
2.0 53256 62 1279 859
3.0 53320 62 1280 860
3.0 53288 61 1281 874
5.0 53360 60 1282 889
3.0 53280 59 1283 903
2.0 53192 58 1284 917
3.0 53192 58 1285 917
3.0 53288 59 1286 903
3.0 53264 59 1287 903
3.0 53200 59 1288 902
2.0 53296 59 1289 903
4.0 53272 58 1290 918
3.0 53280 58 1291 919
3.0 53280 58 1292 919
2.0 53240 58 1293 918
3.0 53160 59 1294 901
3.0 53216 59 1295 902
2.0 53264 58 1296 918
2.0 53256 59 1297 903
3.0 53216 58 1298 918
2.0 53216 58 1299 918
3.0 53288 59 1300 903
3.0 53400 60 1301 890
3.0 53376 61 1302 875
2.0 53376 61 1303 875
3.0 53376 61 1304 875
3.0 53472 61 1305 877
3.0 53472 61 1306 877
2.0 53400 61 1307 875
3.0 53400 60 1308 890
2.0 53408 60 1309 890
3.0 53376 61 1310 875
3.0 53384 61 1311 875
3.0 53320 61 1312 874
4.0 53360 61 1313 875
3.0 53360 62 1314 861
2.0 53296 61 1315 874
3.0 53296 61 1316 874
5.0 53296 61 1317 874
3.0 53232 62 1318 859
3.0 53160 62 1319 857
8.0 53264 62 1320 859
4.0 53384 62 1321 861
3.0 53384 63 1322 847
4.0 53376 63 1323 847
2.0 53472 63 1324 849
4.0 53576 64 1325 837
3.0 53536 64 1326 836
3.0 53512 63 1327 849
3.0 53528 63 1328 850
3.0 53584 63 1329 851
3.0 53592 63 1330 851
3.0 53576 64 1331 837
4.0 53632 63 1332 851
3.0 53624 63 1333 851
3.0 53568 64 1334 837
3.0 53552 65 1335 824
2.0 53656 66 1336 813
2.0 53656 65 1337 825
2.0 53536 66 1338 811
3.0 53480 66 1339 810
3.0 53560 66 1340 812
3.0 53504 66 1341 811
3.0 53512 65 1342 823
2.0 53504 65 1343 823
3.0 53600 66 1344 812
2.0 53568 66 1345 812
3.0 53552 66 1346 811
3.0 53592 67 1347 800
3.0 53592 66 1348 812
2.0 53592 66 1349 812
3.0 53552 66 1350 811
3.0 53536 66 1351 811
3.0 53584 66 1352 812
4.0 53624 66 1353 812
3.0 53632 66 1354 813
3.0 53616 67 1355 800
4.0 53624 67 1356 800
3.0 53520 66 1357 811
3.0 53608 65 1358 825
4.0 53608 65 1359 825
5.0 53632 64 1360 838
2.0 53664 63 1361 852
3.0 53616 63 1362 851
5.0 53648 64 1363 838
3.0 53680 64 1364 839
4.0 53672 64 1365 839
3.0 53640 64 1366 838
3.0 53552 65 1367 824
4.0 53608 66 1368 812
3.0 53728 66 1369 814
4.0 53720 67 1370 802
4.0 53808 67 1371 803
3.0 53944 67 1372 805
3.0 53888 68 1373 792
4.0 53944 68 1374 793
3.0 53912 68 1375 793
5.0 54008 69 1376 783
3.0 54040 70 1377 772
3.0 54048 70 1378 772
2.0 54040 70 1379 772
4.0 54056 69 1380 783
2.0 54008 68 1381 794
3.0 54024 68 1382 794
3.0 53944 67 1383 805
3.0 54016 67 1384 806
5.0 53928 66 1385 817
3.0 53912 67 1386 805
2.0 53928 67 1387 805
3.0 53944 67 1388 805
3.0 53936 67 1389 805
3.0 53984 68 1390 794
2.0 53952 68 1391 793
3.0 54072 68 1392 795
2.0 53992 68 1393 794
3.0 54016 68 1394 794
2.0 54064 69 1395 784
2.0 54144 69 1396 785
2.0 54192 70 1397 774
2.0 54192 70 1398 774
3.0 54192 70 1399 774
3.0 54184 70 1400 774
3.0 54184 70 1401 774
3.0 54152 70 1402 774
3.0 54128 71 1403 762
3.0 54152 71 1404 763
2.0 54224 70 1405 775
2.0 54200 70 1406 774
3.0 54200 71 1407 763
3.0 54128 71 1408 762
3.0 54016 71 1409 761
3.0 54040 72 1410 751
3.0 54112 71 1411 762
2.0 54120 71 1412 762
3.0 54096 72 1413 751
2.0 54120 71 1414 762
4.0 54160 71 1415 763
3.0 54192 72 1416 753
2.0 54192 72 1417 753
3.0 54216 72 1418 753
5.0 54200 72 1419 753
3.0 54280 72 1420 754
3.0 54280 71 1421 765
3.0 54248 72 1422 753
3.0 54200 71 1423 763
2.0 54168 72 1424 752
3.0 54032 72 1425 750
4.0 54040 71 1426 761
4.0 54040 71 1427 761
3.0 54008 72 1428 750
3.0 54016 71 1429 761
3.0 54016 71 1430 761
3.0 53976 72 1431 750
3.0 53960 71 1432 760
2.0 54016 71 1433 761
2.0 54000 72 1434 750
3.0 54000 72 1435 750
3.0 54112 71 1436 762
3.0 54144 72 1437 752
2.0 54176 72 1438 752
4.0 54072 73 1439 741
3.0 54008 72 1440 750
4.0 54000 72 1441 750
3.0 54008 72 1442 750
3.0 53960 72 1443 749
4.0 53976 71 1444 760
4.0 53880 71 1445 759
3.0 53888 70 1446 770
3.0 53912 71 1447 759
4.0 53984 70 1448 771
4.0 54056 70 1449 772
5.0 54112 71 1450 762
4.0 54104 72 1451 751
3.0 54104 72 1452 751
3.0 54168 72 1453 752
3.0 54296 71 1454 765
3.0 54296 70 1455 776
3.0 54384 71 1456 766
4.0 54392 71 1457 766
3.0 54392 70 1458 777
2.0 54256 69 1459 786
3.0 54232 68 1460 798
2.0 54200 68 1461 797
3.0 54240 68 1462 798
3.0 54224 68 1463 797
2.0 54232 68 1464 798
2.0 54216 68 1465 797
4.0 54192 68 1466 797
2.0 54320 67 1467 811
3.0 54392 66 1468 824
3.0 54400 66 1469 824
2.0 54328 67 1470 811
3.0 54328 67 1471 811
2.0 54232 67 1472 809
3.0 54288 67 1473 810
2.0 54296 67 1474 810
2.0 54216 66 1475 821
3.0 54136 65 1476 833
3.0 54192 64 1477 847
3.0 54160 65 1478 833
3.0 54120 64 1479 846
3.0 54168 65 1480 833
2.0 54248 65 1481 835
2.0 54248 65 1482 835
3.0 54288 65 1483 835
2.0 54288 64 1484 848
3.0 54296 64 1485 848
2.0 54256 64 1486 848
3.0 54176 63 1487 860
3.0 54176 63 1488 860
2.0 54144 63 1489 859
3.0 54072 62 1490 872
2.0 54120 63 1491 859
3.0 54048 62 1492 872
3.0 54192 63 1493 860
3.0 54160 63 1494 860
4.0 54136 63 1495 859
3.0 54144 63 1496 859
3.0 54160 63 1497 860
2.0 54208 63 1498 860
2.0 54232 64 1499 847
3.0 54192 65 1500 834
3.0 54168 64 1501 846
2.0 54176 64 1502 846
3.0 54168 65 1503 833
2.0 54160 65 1504 833
3.0 54080 64 1505 845
2.0 54200 65 1506 834
3.0 54256 65 1507 835
3.0 54240 66 1508 822
3.0 54184 65 1509 834
3.0 54080 65 1510 832
2.0 54128 65 1511 833
3.0 54136 64 1512 846
3.0 54048 64 1513 844
3.0 54088 63 1514 859
3.0 54048 63 1515 858
3.0 53968 62 1516 870
4.0 53968 62 1517 870
3.0 53952 63 1518 856
3.0 53864 62 1519 869
4.0 53808 63 1520 854
3.0 53848 63 1521 855
4.0 53800 63 1522 854
4.0 53776 63 1523 854
3.0 53784 63 1524 854
4.0 53744 62 1525 867
3.0 53808 63 1526 854
3.0 53696 63 1527 852
2.0 53736 63 1528 853
2.0 53856 63 1529 855
2.0 53840 63 1530 855
3.0 53840 63 1531 855
2.0 53752 63 1532 853
3.0 53792 63 1533 854
3.0 53816 63 1534 854
2.0 53808 64 1535 841
3.0 53832 65 1536 828
3.0 53808 65 1537 828
3.0 53752 65 1538 827
2.0 53768 65 1539 827
2.0 53800 65 1540 828
2.0 53808 65 1541 828
2.0 53904 65 1542 829
3.0 53824 65 1543 828
3.0 53840 65 1544 828
3.0 53800 64 1545 841
2.0 53800 65 1546 828
3.0 53888 65 1547 829
2.0 53888 66 1548 816
4.0 53928 66 1549 817
3.0 53992 67 1550 806
3.0 53968 67 1551 805
3.0 53904 67 1552 805
3.0 53976 67 1553 806
3.0 54024 66 1554 819
3.0 53888 66 1555 816
3.0 53856 67 1556 804
3.0 53840 68 1557 792
2.0 53936 67 1558 805
3.0 53960 67 1559 805
3.0 53896 67 1560 804
2.0 53944 67 1561 805
3.0 53904 68 1562 793
3.0 53840 68 1563 792
3.0 53824 68 1564 792
3.0 53712 67 1565 802
3.0 53784 67 1566 803
4.0 53856 66 1567 816
3.0 53872 66 1568 816
3.0 53800 67 1569 803
3.0 53832 67 1570 803
3.0 53824 66 1571 816
3.0 53864 67 1572 804
3.0 53816 66 1573 815
3.0 53832 66 1574 816
3.0 53832 67 1575 803
2.0 53832 67 1576 803
3.0 53864 67 1577 804
4.0 53768 68 1578 791
3.0 53792 68 1579 791
3.0 53792 69 1580 780
4.0 53752 70 1581 768
2.0 53672 69 1582 778
2.0 53672 69 1583 778
2.0 53632 69 1584 777
2.0 53632 69 1585 777
3.0 53672 69 1586 778
3.0 53648 69 1587 778
4.0 53712 69 1588 778
3.0 53704 69 1589 778
2.0 53744 68 1590 790
3.0 53760 67 1591 802
3.0 53760 66 1592 815
5.0 53768 66 1593 815
2.0 53776 66 1594 815
2.0 53752 66 1595 814
3.0 53864 66 1596 816
2.0 53808 66 1597 815
2.0 53768 65 1598 827
2.0 53776 65 1599 827
2.0 53840 65 1600 828
2.0 53808 65 1601 828
3.0 53808 66 1602 815
3.0 53856 65 1603 829
2.0 53752 64 1604 840
3.0 53720 64 1605 839
2.0 53776 65 1606 827
3.0 53824 66 1607 816
2.0 53864 67 1608 804
3.0 53896 67 1609 804
3.0 53952 66 1610 817
2.0 53880 66 1611 816
2.0 53824 66 1612 816
3.0 53784 66 1613 815
3.0 53872 67 1614 804
2.0 53872 68 1615 792
2.0 53760 68 1616 791
2.0 53872 67 1617 804
2.0 53840 68 1618 792
2.0 53936 68 1619 793
3.0 53816 67 1620 803
2.0 53816 68 1621 791
2.0 53840 69 1622 780
3.0 53816 68 1623 791
2.0 53848 69 1624 780
3.0 53808 69 1625 780
4.0 53784 69 1626 779
2.0 53864 69 1627 781
3.0 53832 69 1628 780
5.0 53800 68 1630 791
4.0 53864 69 1631 781
3.0 53864 69 1632 781
4.0 53832 68 1633 792
3.0 53904 68 1634 793
3.0 53872 68 1635 792
3.0 53840 67 1636 804
3.0 53752 67 1637 802
4.0 53792 67 1638 803
3.0 53832 68 1639 792
3.0 53736 67 1640 802
3.0 53736 67 1641 802
3.0 53736 68 1642 790
4.0 53776 68 1643 791
3.0 53744 68 1644 790
3.0 53728 69 1645 779
3.0 53696 68 1646 790
3.0 53656 67 1647 801
4.0 53712 67 1648 802
3.0 53728 67 1649 802
2.0 53760 67 1650 802
3.0 53760 67 1651 802
3.0 53776 67 1652 803
3.0 53888 67 1653 804
3.0 53872 67 1654 804
2.0 53872 68 1655 792
2.0 53984 68 1656 794
2.0 54048 68 1657 795
3.0 53992 67 1658 806
2.0 54088 67 1659 807
2.0 54080 67 1660 807
2.0 54120 68 1661 796
2.0 54136 68 1662 796
2.0 54144 68 1663 796
3.0 54200 68 1664 797
3.0 54184 68 1665 797
3.0 54096 68 1666 796
3.0 54064 68 1667 795
3.0 54112 67 1668 808
2.0 54064 67 1669 807
2.0 54048 67 1670 807
2.0 54048 67 1671 807
2.0 54088 67 1672 807
2.0 54096 67 1673 807
2.0 54096 66 1674 820
2.0 54192 67 1675 809
3.0 54160 66 1676 821
3.0 54144 66 1677 820
6.0 54280 67 1678 810
2.0 54344 67 1679 811
2.0 54272 67 1680 810
2.0 54304 67 1681 811
2.0 54240 67 1682 810
2.0 54288 67 1683 810
2.0 54296 66 1684 823
2.0 54272 65 1685 835
2.0 54296 66 1686 823
2.0 54272 65 1687 835
2.0 54368 66 1688 824
3.0 54384 66 1689 824
3.0 54384 66 1690 824
4.0 54456 66 1691 825
3.0 54496 67 1692 813
3.0 54488 67 1693 813
2.0 54464 67 1694 813
2.0 54408 66 1695 824
2.0 54312 65 1696 836
2.0 54360 65 1697 836
2.0 54392 65 1698 837
2.0 54448 64 1699 851
3.0 54520 63 1700 865
2.0 54560 64 1701 852
2.0 54552 65 1702 839
3.0 54480 65 1703 838
3.0 54552 65 1704 839
3.0 54512 65 1705 839
3.0 54552 65 1706 839
2.0 54512 65 1707 839
2.0 54464 65 1708 838
2.0 54440 65 1709 838
2.0 54512 65 1710 839
3.0 54456 65 1711 838
3.0 54480 66 1712 825
2.0 54472 65 1713 838
2.0 54472 66 1714 825
2.0 54472 66 1715 825
2.0 54536 67 1716 814
3.0 54496 67 1717 813
3.0 54488 67 1718 813
2.0 54488 68 1719 801
1.0 54432 68 1720 800
1.0 54464 68 1721 801
1.0 54448 68 1722 801
1.0 54488 68 1723 801
2.0 54376 68 1724 800
2.0 54280 68 1725 798
2.0 54272 68 1726 798
2.0 54272 67 1727 810
2.0 54248 67 1728 810
2.0 54232 68 1729 798
2.0 54224 67 1730 809
2.0 54216 68 1731 797
2.0 54120 68 1732 796
2.0 54120 69 1733 784
2.0 54144 69 1734 785
2.0 54112 70 1735 773
2.0 54056 69 1736 783
2.0 54056 69 1737 783
2.0 54064 69 1738 784
1.0 54160 69 1739 785
1.0 54128 68 1740 796
1.0 54144 68 1741 796
2.0 54152 67 1742 808
2.0 54152 68 1743 796
3.0 54072 67 1744 807
2.0 54072 67 1745 807
3.0 54128 67 1746 808
2.0 54016 67 1747 806
2.0 53880 67 1748 804
2.0 53912 68 1749 793
3.0 53832 68 1750 792
2.0 53952 68 1751 793
2.0 53944 67 1752 805
2.0 53928 68 1753 793
2.0 53944 68 1754 793
2.0 53864 67 1755 804
2.0 53856 68 1756 792
2.0 53920 67 1757 805
2.0 53960 67 1758 805
2.0 53880 66 1759 816
2.0 53896 65 1760 829
1.0 53976 65 1761 830
1.0 53960 65 1762 830
1.0 54064 65 1763 832
1.0 54072 64 1764 845
1.0 54072 64 1765 845
1.0 54136 64 1766 846
2.0 54136 64 1767 846
2.0 54240 65 1768 834
2.0 54320 66 1769 823
2.0 54312 67 1770 811
2.0 54240 67 1771 810
1.0 54232 67 1772 809
2.0 54192 67 1773 809
2.0 54144 67 1774 808
1.0 54064 68 1775 795
2.0 54048 67 1776 807
1.0 53944 67 1777 805
1.0 53928 67 1778 805
2.0 53912 67 1779 805
2.0 53912 67 1780 805
1.0 54024 67 1781 806
1.0 54088 68 1782 795
1.0 54096 68 1783 796
2.0 54104 68 1784 796
2.0 54104 68 1785 796
2.0 54216 68 1786 797
2.0 54216 68 1787 797
2.0 54248 68 1788 798
2.0 54336 68 1789 799
2.0 54328 67 1790 811
2.0 54336 66 1791 823
2.0 54208 66 1792 821
2.0 54240 66 1793 822
2.0 54216 66 1794 821
1.0 54152 66 1795 820
2.0 54104 66 1796 820
2.0 54128 67 1797 808
2.0 54144 67 1798 808
2.0 54104 66 1799 820
2.0 54152 66 1800 820
2.0 54240 65 1801 834
2.0 54152 65 1802 833
1.0 54144 65 1803 833
1.0 54176 64 1804 846
1.0 54176 64 1805 846
1.0 54208 65 1806 834
1.0 54208 65 1807 834
1.0 54144 66 1808 820
1.0 54144 66 1809 820
1.0 54272 66 1810 822
2.0 54336 65 1811 836
2.0 54320 65 1812 836
2.0 54320 65 1813 836
2.0 54328 65 1814 836
2.0 54312 65 1815 836
2.0 54320 64 1816 849
1.0 54320 64 1817 849
2.0 54264 64 1818 848
2.0 54224 63 1819 861
2.0 54216 64 1820 847
2.0 54248 65 1821 835
2.0 54248 65 1822 835
1.0 54312 65 1823 836
1.0 54288 65 1824 835
2.0 54256 66 1825 822
2.0 54312 66 1826 823
2.0 54304 65 1827 835
2.0 54312 65 1828 836
2.0 54344 65 1829 836
2.0 54352 65 1830 836
1.0 54280 65 1831 835
1.0 54408 65 1832 837
2.0 54480 65 1833 838
2.0 54480 65 1834 838
2.0 54392 66 1835 824
2.0 54408 66 1836 824
2.0 54520 66 1837 826
2.0 54464 66 1838 825
2.0 54464 66 1839 825
2.0 54552 66 1840 827
1.0 54592 66 1841 827
1.0 54544 66 1842 826
1.0 54568 66 1843 827
1.0 54592 66 1844 827
2.0 54584 65 1845 840
2.0 54696 65 1846 841
2.0 54776 65 1847 843
2.0 54768 66 1848 830
2.0 54656 66 1849 828
2.0 54656 65 1850 841
2.0 54536 65 1851 839
2.0 54536 65 1852 839
2.0 54520 66 1853 826
2.0 54512 67 1854 814
2.0 54488 67 1855 813
2.0 54464 68 1856 801
1.0 54464 68 1857 801
2.0 54496 67 1858 813
1.0 54512 67 1859 814
1.0 54536 67 1860 814
2.0 54456 67 1861 813
2.0 54528 66 1862 826
1.0 54520 67 1863 814
2.0 54536 67 1864 814
2.0 54632 67 1865 815
2.0 54656 66 1866 828
2.0 54648 67 1867 816
1.0 54728 67 1868 817
1.0 54728 67 1869 817
2.0 54720 67 1870 817
2.0 54800 66 1871 830
2.0 54800 67 1872 818
2.0 54720 67 1873 817
2.0 54720 67 1874 817
1.0 54672 67 1875 816
1.0 54744 68 1876 805
1.0 54792 68 1877 806
2.0 54664 69 1878 792
2.0 54688 69 1879 793
2.0 54680 68 1880 804
2.0 54648 68 1881 804
2.0 54648 68 1882 804
2.0 54736 67 1883 817
2.0 54768 68 1884 805
2.0 54896 67 1885 819
2.0 54896 68 1886 807
2.0 54784 68 1887 806
2.0 54792 68 1888 806
2.0 54792 68 1889 806
2.0 54824 67 1890 818
2.0 54856 67 1891 819
2.0 54784 66 1892 830
2.0 54712 67 1893 817
1.0 54680 66 1894 828
1.0 54704 66 1895 829
1.0 54720 66 1896 829
1.0 54696 66 1897 829
1.0 54656 65 1898 841
1.0 54688 66 1899 829
2.0 54736 67 1900 817
2.0 54752 67 1901 817
2.0 54728 66 1902 829
2.0 54720 67 1903 817
2.0 54688 68 1904 804
2.0 54672 68 1905 804
2.0 54736 69 1906 793
1.0 54736 69 1907 793
1.0 54744 69 1908 793
2.0 54672 68 1909 804
2.0 54800 67 1910 818
2.0 54800 67 1911 818
1.0 54776 66 1912 830
1.0 54784 66 1913 830
1.0 54768 66 1914 830
1.0 54720 66 1915 829
1.0 54672 65 1916 841
1.0 54576 66 1917 827
1.0 54624 66 1918 828
1.0 54592 66 1919 827
2.0 54568 67 1920 814
1.0 54600 67 1921 815
1.0 54592 67 1922 815
1.0 54712 66 1923 829
1.0 54744 67 1924 817
1.0 54736 67 1925 817
1.0 54752 67 1926 817
1.0 54768 67 1927 817
2.0 54776 67 1928 818
2.0 54808 68 1929 806
2.0 54720 69 1930 793
1.0 54760 69 1931 794
1.0 54728 69 1932 793
1.0 54720 69 1933 793
1.0 54752 69 1934 794
2.0 54888 69 1935 795
2.0 54776 69 1936 794
2.0 54784 69 1937 794
2.0 54752 69 1938 794
2.0 54672 70 1939 781
1.0 54664 69 1940 792
1.0 54576 68 1941 803
2.0 54616 68 1942 803
2.0 54624 68 1943 803
2.0 54656 68 1944 804
2.0 54664 68 1945 804
2.0 54560 67 1946 814
2.0 54504 67 1947 813
2.0 54520 66 1948 826
2.0 54408 67 1949 812
2.0 54456 66 1950 825
1.0 54528 66 1951 826
1.0 54496 65 1952 838
1.0 54472 65 1953 838
1.0 54472 65 1954 838
1.0 54416 65 1955 837
2.0 54384 66 1956 824
2.0 54344 66 1957 823
2.0 54368 66 1958 824
2.0 54440 67 1959 813
2.0 54400 66 1960 824
2.0 54464 66 1961 825
2.0 54464 66 1962 825
1.0 54368 66 1963 824
1.0 54424 67 1964 812
1.0 54432 67 1965 812
2.0 54424 66 1966 825
1.0 54424 66 1967 825
1.0 54424 66 1968 825
1.0 54424 65 1969 837
1.0 54496 66 1970 826
1.0 54536 66 1971 826
2.0 54424 67 1972 812
2.0 54392 67 1973 812
1.0 54376 67 1974 812
1.0 54224 66 1975 822
1.0 54192 66 1976 821
2.0 54304 66 1977 823
2.0 54320 66 1978 823
2.0 54360 67 1979 811
2.0 54336 68 1980 799
2.0 54328 68 1981 799
2.0 54312 69 1982 787
1.0 54368 70 1983 777
2.0 54408 71 1984 766
2.0 54384 71 1985 766
1.0 54384 71 1986 766
1.0 54392 71 1987 766
1.0 54464 71 1988 767
1.0 54592 71 1989 769
2.0 54576 71 1990 769
2.0 54688 70 1991 781
1.0 54688 70 1992 781
1.0 54688 69 1993 793
1.0 54648 70 1994 781
1.0 54704 70 1995 781
2.0 54656 70 1996 781
1.0 54656 70 1997 781
1.0 54688 70 1998 781
1.0 54616 68 1999 803
2.0 54536 68 2000 802
2.0 54552 68 2001 802
2.0 54464 68 2002 801
2.0 54520 68 2003 802
2.0 54488 67 2004 813
2.0 54528 67 2005 814
1.0 54656 67 2006 816
2.0 54568 67 2007 814
2.0 54432 67 2008 812
2.0 54424 67 2009 812
2.0 54456 68 2010 801
2.0 54432 67 2011 812
2.0 54416 68 2012 800
2.0 54336 69 2013 787
1.0 54408 69 2014 789
2.0 54352 69 2015 788
2.0 54408 69 2016 789
1.0 54360 70 2017 777
2.0 54384 70 2018 777
2.0 54352 69 2019 788
2.0 54360 69 2020 788
1.0 54320 69 2021 787
2.0 54320 69 2022 787
2.0 54344 70 2023 776
1.0 54344 70 2024 776
1.0 54272 70 2025 775
1.0 54328 71 2026 765
2.0 54320 71 2027 765
2.0 54256 71 2028 764
1.0 54248 70 2029 775
1.0 54176 70 2030 774
1.0 54136 70 2031 773
1.0 54144 69 2032 785
1.0 54136 69 2033 785
2.0 54200 68 2034 797
2.0 54184 68 2035 797
1.0 54176 69 2036 785
2.0 54144 69 2037 785
2.0 54144 68 2038 796
2.0 54072 67 2039 807
2.0 53968 66 2040 818
2.0 53968 66 2041 818
2.0 53968 66 2042 818
2.0 53976 66 2043 818
2.0 54016 66 2044 818
2.0 54008 66 2045 818
2.0 54008 66 2046 818
2.0 53952 66 2047 817
2.0 53952 65 2048 830
2.0 53944 65 2049 830
2.0 54000 65 2050 831
2.0 53912 64 2051 842
1.0 53904 64 2052 842
2.0 54016 65 2053 831
1.0 54040 66 2054 819
2.0 54048 66 2055 819
7.0 54056 66 2056 819
2.0 54000 65 2057 831
2.0 53992 65 2058 831
2.0 54024 65 2059 831
2.0 53944 66 2060 817
2.0 53864 65 2061 829
1.0 53952 66 2062 817
2.0 53928 66 2063 817
1.0 53888 66 2064 816
1.0 53912 65 2065 829
1.0 53896 65 2066 829
2.0 53824 66 2067 816
2.0 53800 67 2068 803
2.0 53800 66 2069 815
2.0 53784 65 2070 827
2.0 53720 66 2071 814
2.0 53672 65 2072 826
2.0 53680 65 2073 826
